标题,价格(元),所在地,想要人数,商品URL
【出】伦吧ccl抽抽乐 地上城与勇士伦 人生四格卡套AB 转 单 补邮改地址 可直拍 补邮再开链接,45.27,河南,0,https://www.goofish.com/item?id=959135122972&categoryId=126862505
出沈载伦生日抽抽乐18/1，非偏远邮7， 优先all出共7个品125包 皮质卡包*2，折叠收纳盒，云朵零钱包*2，皮质行李牌，磁吸手机支架 也可以换擦手巾   地上城与勇士伦 沈载伦 ccl 狗 符3 enhypen Jake,11.15,江苏,0,https://www.goofish.com/item?id=948918644317&categoryId=202053907
2025伦首生日抽抽乐ccl-地上城与勇士伦-互换 优先互换【相框、手机支架可以出 优先换地毯，手提包，桌垫，泡面碗，抽纸盒 enhypen沈载伦符3Jake,29.9,山东,0,https://www.goofish.com/item?id=948116601510&categoryId=202053907
【出/换伦首抽抽乐】 复数 simwolf眼罩（狼）-相框A -一宫格卡册B 原价出 或换小地毯/防水垫/擦手巾/皮质行李牌/桌垫/毛巾手幅  收到转寄（出的话需补邮 tag:ENHYPEN JAKE 符3 沈载伦 狗 抽抽乐 ccl 伦首 地上城与勇士伦,26.2,江苏,2,https://www.goofish.com/item?id=934650533917&categoryId=126860387
"2003年金币沉默珍藏版-原汁原味经典复古此版本以我本沉默原 始版本为主，已转gom引擎，修正了bug和几个不合理的设置。完全在正宗我本沉默传奇的基础之上进行各方面的优化，对游戏的可玩性和耐玩性进行了合理的配置，版本极适合欲长期发展的我本沉默骨灰玩家常驻。我本沉默原始版始于2002年11月，经韩版源码汉化而来，经几次修正，最终形成本版本雏形。武器类有嗜血法杖，恶魔权杖，七星法杖，蓝灵龙纹，天界无极，绿玉屠龙，蓝灵裁决，蓝灵炼狱等。首饰： 爱情鲜花 黑铁手镯 恶灵手套 魔幻手镯 道幻手镯 紫翡翠项链 蓝灵项链等。服装：朱雀战袍(男) 朱雀战袍(女) 青龙战衣(男) 青龙战衣(女) 白虎战甲(男) 白虎战甲(女) 。怪物类：红蟾怪 黄蟾怪 蓝蟾怪 绿蟾怪 紫蟾怪 工蚁 毒蚁 蚁后等。需要声明的是，此版本在当时更新早于盛大，甚至早于现在市面的1.76版本。常有玩家质疑我们的版本，说怎么不像我本沉默，怎么道士没有麒麟，没有水上城市。这是1.76版本吧。我可以负责任的告诉你，这才是原汁原味没有任何添加的正宗我本沉默。从这个版本蚁后，我本沉默变化的很厉害，从复古版本慢慢的变成了微变甚至轻变。麒麟，水上城市，猩猩战甲，手枪，黄金首饰等耳熟能详的装备，其实都是后期变态我本沉默的添加物品。装备:藤域套奘/ 铜域套奘/木域套奘/神域套奘/土域套奘/水域套奘/金域套奘/浮幽套奘/魔幻套奘/梦幻套奘 各带头盔更多的头盔：宙神头盔/贝迪头盔/道域头盔/勇士头盔绿玉裁决/天界银蛇/金域无极棍/海边月/蓝灵法杖/紫铜斧/赤月匕首/圣战之刃法神之杖/天尊之扇/牢犯匕首/嗜血法杖/蓝灵裁决/蓝灵龙纹/绿玉屠龙恶魔权杖/蓝灵炼狱/天界无极/七星法杖/武士之星/道士之星/法师之星/死亡纹章/钢盔甲/圣龙魔袍/泰坦战衣青龙战衣(男)/青龙战衣(女)白虎战甲(男)/白虎战甲(女)朱雀战袍(男)/朱雀战袍(女)终于您也可以骑马了：只要找到骑士战袍骑士战袍(女)/骑士战袍(男)怪物：蝎蛇统领/骷髅统领/沃玛统领/钳虫统领/半兽统领/剧毒蜘蛛/雪人王/多钩猫王/钉耙猫王/与盛大保持一致的封魔系恶魔：千年树妖/虹魔蝎卫/虹魔猪卫/虹魔教主/蝎卫统领/猪卫统领/红蟾怪/黄蟾怪/蓝蟾怪/绿蟾怪/紫蟾怪/火蚁/兵蚁/毒蚁/工蚁/蚁后/驽马精灵/驽马战士/驽马勇士/马弓箭手/驽马法王/栗子树/红牛战士/双斧牛勇士/双锤牛勇士/长斧牛战将/长刀牛战将/魔叉牛护法/魔杖牛护法/牛魔教主地图：封魔谷：封魔矿区/崎路/封魔道/疾风殿/光芒回廊/烈焰殿/雷霆之路/霸者大厅/幽冥回廊/纵横道/魔魂殿/炼狱回廊/封魔殿;封魔征程：不归路/兽人古战场/潜龙峡谷/相思墓穴/埋没之城/静寂神庙/避世森林;蚂蚁巢穴：蚂蚁巢一层/蚂蚁巢二层/蚂蚁巢三层/蚂蚁巢四层;蟾怪矿区：蟾怪矿区一层/蟾怪矿区二层/蟾怪矿区一采区/蟾怪矿区二采区/蟾怪矿区北三层/蟾怪矿区北垃圾场/蟾怪矿区北二层/蟾怪矿区北部工作区南驽马：南驽马石窟三层/南驽马石窟四层/魔窟未知圣地北驽马石窟三层/驽马磐石洞/北驽马四层巨人谷/驽马魔窟恐怖谷牛魔寺庙出入口：牛魔寺五层迷宫/牛魔寺六层圣地/牛魔教堂/奴隶洞附我本沉默历史更新记录:我本沉默典藏版本说明：修正于2003年2月13日1。将天尊之疗由治愈术改为群体治疗术 以此来解决学习后 重登陆消失的问题2。解决数据库中没有封魔谷凭证的问题，并可以爆出3。修正5种新怪物的攻击过慢的问题4。修正蚂蚁了看不见的问题或者虹魔猪卫看不见的问题 ，首创了虹魔三种怪物的声音体系， 调整了一部分怪物的经验和血量，尤其是各统领的数据5. 增加骑马功能 男,女47级都可以骑 骑士战袍(男) 或者 骑士战袍(女)6。修正了刷怪文件 千年树妖不刷新的问题7。修正了静寂传送员的位置错误8。修复仓库加了密码后，不能点的问题9。解决52级之前的升级难问题10。完全屏蔽了后门漏洞我本沉默典藏版本说明：发布于2003年1月30日1。此版本登陆界面,创建人物界面,游戏操作界面全部采用EI3.0界面，给人耳目全新的感觉。2。此版本所有魔法均采用EI3.0魔法，效果画面异常绚丽。3。此版本完全封死任何后门，包括服务器主程序的二个命令以及NPC各脚本文件的后门漏洞，保证滴水不漏。4。本次对所有NPC代码进行了大批地精简，确保游戏能更流畅地运行5。将整个封魔谷城区包括刷怪文件等完全和盛大传奇保持一致。并在此基础上予以了精心优化。6。检查服务器端所有文件关联路径，更改各文件名字，保持一致。不再有垃圾文件和垃圾代码了。7。将原来的龙角野猪，蝎蛇精，血魔兽更名为虹魔野猪，虹魔蝎卫，虹魔教主。修正了虹魔蝎卫的攻击方式,虹魔教主的死亡方式，首创了这三种怪物的声音文件，领先于盛大以及现行各 传奇游戏版本。8。领先加入全套韩国新装备，新首饰： 爱情鲜花 黑铁手镯 恶灵手套 魔幻手镯 道幻手镯 紫翡翠项链 蓝灵项链 新武器： 紫铜斧 赤月匕首 圣战之刃 法神之杖 天尊之扇 新武器漂亮且有外形效果9。领先加入五种新怪：并修正了怪物会闪的漏洞 红蟾怪 黄蟾怪 蓝蟾怪 绿蟾怪 紫蟾怪10。增加仓库密码系统，保护玩家装备11。全面检查任务系统，现在任务已经全部可作，请勿随意更改或增删数据库中的物品名字，否则将可能导致任务的中断。12。再次加入3.0新装备：新武器：嗜血法杖 恶魔权杖 七星法杖 蓝灵龙纹 天界无极 绿玉屠龙 蓝灵裁决 蓝灵炼狱 新服装：朱雀战袍(男) 朱雀战袍(女) 青龙战衣(男) 青龙战衣(女) 白虎战甲(男) 白虎战甲(女)注：为保持版本整洁,以及节约系统资源。本版本未加入缺陷过大的500种新装备(无外形效果) 40种新怪物(无影子)力争将一个有品位而经典的值得收藏的版本献给您典藏版其他更新细节：1。在数据库中增加 魔血系列 和 虹魔系列套装2。新装备的爆怪文件增加完毕，爆率的更加合理配置将在下次更新时完成3。修正传送员传送到沃玛三　下不去的错误我本沉默豪华版版本说明：发布于2002年12月9日新增打捆超强金创药 打捆超强魔法药的样子新增五种武器并有了放在背包和地上的样子 以及相关的合成脚本(在潜龙峡谷的“地魔”那里合成)五种新武器为 绿玉裁决 天界银蛇 金域无极棍 海边月 蓝灵法杖新增头盔 宙神头盔 勇士头盔 道域头盔 贝迪头盔 将可以从极品怪兽身上爆出新增加火蚁 兵蚁 毒蚁 工蚁 蚁后五种新怪物武士新增 天尊之兽和惊寂之雷 道士新增 惊寂之光和静寂圣剑 法师新增 天尊之疗和天尊之盾从40级时可以开始练习 书籍请从潜龙峡谷的 “地魔” 那里取得新增地魔 惊寂 相思女新增从传送员到静寂之城道路的一个大任务，——静寂征程在其中将可以看到各种怪物的一次亮相以及新设的三个NPC(形象沿用老版本,新形象请等待下次升级)新增各个统领的爆怪数据修正传送员 去掉了等级限制 所需凭证现已都可以爆出 另外增加蜈蚣洞和祖玛寺 沃玛寺的传送玛法领路人已经去掉了(下个版本增加)修正静寂总管脚本 现在所有2.0首饰物品均可以换得了 所需材料也已经可以爆出降低妖之树的魔防和攻击神兽的防御 魔御 攻击等数值增强修正了半兽勇士的血量和防御修改了祖玛卫士的经验值修正林小姐 赌场和神秘商店可以刷装备的脚本漏洞2个助理刷装备的漏洞予以修正修正中包药品和小包药品无法购买的漏洞已及仓库无法捆的问题修正了桃源之门神兽碎裂的问题修正了静寂皇宫二楼下楼的问题思贝尔手镯已改为思贝儿手镯 愤怒戒指已改为骷髅戒指足球场和盟重增加 飞火流星 的刷新修正超强魔法药只加44MP的问题 现在加250解决部分朋友遇到的人物黑、照明黑的问题桃源之门进入的漏洞已经修正修正了静寂一个彩票员的脚本错误修正奴隶山谷的刷新问题我本沉默精装版版本说明：发布于2002年11月25日桃源之门和静寂矿区的怪物已可以打死并倒下修复和静寂守护神无法对话的脚本修炼石将不可挖出可以和修炼手镯可以在新怪物身上爆出来修整桃源之门的变异骷髅不爆的问题修整“铜域套装”无法兑换修整新怪物的攻击方式——现在不再横着走了刀卫 鹰卫 虎卫 法师20级可以招修正罗刹的属性为攻15-0魔2-0道2-0修正触龙神不刷新修正传送员部分地图有东西也无法传送的漏洞删除了桃源之门的传送员神秘商店的漏洞作魔杖应该是金条不是金币现已经更正妖之树降低攻击和魔防天尊任务的爆子蜘蛛改为幻影蜘蛛迪斯项链只能当戒指戴修正为项链了增加玛法领路人 杜绝刷钱增加盛大最新装备 属性和盛大的相同赤血魔剑 魔血项链 魔血戒指 魔血手镯增加新头盔新药品宙神头盔 贝迪头盔 道域头盔 勇士头盔超强金创药 超强魔法药 打捆超强金创药 打捆超强魔法药我本沉默终结版版本说明：发布于2002年11月24日新增祖玛决战场和会议厅新增桃源之门新增mir3.0的首饰：修炼石 修炼手镯 贝斯戒指 考斯戒指 迪斯项链 宙迪手套宙迪戒指 藤域戒指 藤域手镯 藤域项链 铜域手镯 铜域戒指 铜域项链 木域项链 木域手镯 木域戒指 神域戒指 神域手镯神域项链 金域戒指 金域令 土域戒指 土域手镯 土域项链 水域戒指 水域手镯 水域项链新增妖之树，妖之树打倒后的样子，不再站立了。新增盛大虎卫版本怪物：骷髅统领 蝎蛇统领 沃玛统领 钳虫统领 半兽统领 剧毒蜘蛛 雪人王 多钩猫王 钉耙猫王新增刀卫 虎卫 鹰卫在白日门馆长屋里招新增静寂套装：让你领略绝世装备的风采(首发)静寂护玉 静寂右手 静寂左手 静寂右指 静寂左指 静寂光圈 静寂光环 静寂头饰 静寂战袍 静寂权杖 静寂之怒 静寂之源解决NPC换行问题可以免蜡，看血。为保持游戏平衡性无穿人无助跑绝对不卡：即使差得不能更差的机器也可以刷出所有怪物而不卡完全汉化七个程序完全汉化NPC对话文件【地图跑法和版本介绍】:装备合成师在静寂之城坐标：455 433石墓阵跑猪7方法：右左右左右下祖玛会议厅：祖玛教主之家NPC点击进入需要会议厅凭证祖玛阁跑法：左上左上右右自己体验吧！带架设教程，网站模板等等全套，可单机可局域可外网，看自己需求了，版本不限制，喜欢的赶紧联系我吧！暂时福利给大家所有版本都做了不同程度的修改人无完人 .端无完美 .不要天真了 .没有所谓完整完美 .作为一名GM-遇到问题学会自己解决-不会就花钱解决-没有什么端是完美完整的",38.0,河南,1888,https://www.goofish.com/item?id=777924680276&categoryId=201453616
【出】伦吧ccl抽抽乐 地上城与勇士伦 人生四格卡套AB 转 单 补邮改地址 可直拍 补邮再开链接,45.27,河南,0,https://www.goofish.com/item?id=959135122972&categoryId=126862505
出沈载伦生日抽抽乐18/1，非偏远邮7， 优先all出共7个品125包 皮质卡包*2，折叠收纳盒，云朵零钱包*2，皮质行李牌，磁吸手机支架 也可以换擦手巾   地上城与勇士伦 沈载伦 ccl 狗 符3 enhypen Jake,11.15,江苏,0,https://www.goofish.com/item?id=948918644317&categoryId=202053907
2025伦首生日抽抽乐ccl-地上城与勇士伦-互换 优先互换【相框、手机支架可以出 优先换地毯，手提包，桌垫，泡面碗，抽纸盒 enhypen沈载伦符3Jake,29.9,山东,0,https://www.goofish.com/item?id=948116601510&categoryId=202053907
【出/换伦首抽抽乐】 复数 simwolf眼罩（狼）-相框A -一宫格卡册B 原价出 或换小地毯/防水垫/擦手巾/皮质行李牌/桌垫/毛巾手幅  收到转寄（出的话需补邮 tag:ENHYPEN JAKE 符3 沈载伦 狗 抽抽乐 ccl 伦首 地上城与勇士伦,26.2,江苏,2,https://www.goofish.com/item?id=934650533917&categoryId=126860387
"2003年金币沉默珍藏版-原汁原味经典复古此版本以我本沉默原 始版本为主，已转gom引擎，修正了bug和几个不合理的设置。完全在正宗我本沉默传奇的基础之上进行各方面的优化，对游戏的可玩性和耐玩性进行了合理的配置，版本极适合欲长期发展的我本沉默骨灰玩家常驻。我本沉默原始版始于2002年11月，经韩版源码汉化而来，经几次修正，最终形成本版本雏形。武器类有嗜血法杖，恶魔权杖，七星法杖，蓝灵龙纹，天界无极，绿玉屠龙，蓝灵裁决，蓝灵炼狱等。首饰： 爱情鲜花 黑铁手镯 恶灵手套 魔幻手镯 道幻手镯 紫翡翠项链 蓝灵项链等。服装：朱雀战袍(男) 朱雀战袍(女) 青龙战衣(男) 青龙战衣(女) 白虎战甲(男) 白虎战甲(女) 。怪物类：红蟾怪 黄蟾怪 蓝蟾怪 绿蟾怪 紫蟾怪 工蚁 毒蚁 蚁后等。需要声明的是，此版本在当时更新早于盛大，甚至早于现在市面的1.76版本。常有玩家质疑我们的版本，说怎么不像我本沉默，怎么道士没有麒麟，没有水上城市。这是1.76版本吧。我可以负责任的告诉你，这才是原汁原味没有任何添加的正宗我本沉默。从这个版本蚁后，我本沉默变化的很厉害，从复古版本慢慢的变成了微变甚至轻变。麒麟，水上城市，猩猩战甲，手枪，黄金首饰等耳熟能详的装备，其实都是后期变态我本沉默的添加物品。装备:藤域套奘/ 铜域套奘/木域套奘/神域套奘/土域套奘/水域套奘/金域套奘/浮幽套奘/魔幻套奘/梦幻套奘 各带头盔更多的头盔：宙神头盔/贝迪头盔/道域头盔/勇士头盔绿玉裁决/天界银蛇/金域无极棍/海边月/蓝灵法杖/紫铜斧/赤月匕首/圣战之刃法神之杖/天尊之扇/牢犯匕首/嗜血法杖/蓝灵裁决/蓝灵龙纹/绿玉屠龙恶魔权杖/蓝灵炼狱/天界无极/七星法杖/武士之星/道士之星/法师之星/死亡纹章/钢盔甲/圣龙魔袍/泰坦战衣青龙战衣(男)/青龙战衣(女)白虎战甲(男)/白虎战甲(女)朱雀战袍(男)/朱雀战袍(女)终于您也可以骑马了：只要找到骑士战袍骑士战袍(女)/骑士战袍(男)怪物：蝎蛇统领/骷髅统领/沃玛统领/钳虫统领/半兽统领/剧毒蜘蛛/雪人王/多钩猫王/钉耙猫王/与盛大保持一致的封魔系恶魔：千年树妖/虹魔蝎卫/虹魔猪卫/虹魔教主/蝎卫统领/猪卫统领/红蟾怪/黄蟾怪/蓝蟾怪/绿蟾怪/紫蟾怪/火蚁/兵蚁/毒蚁/工蚁/蚁后/驽马精灵/驽马战士/驽马勇士/马弓箭手/驽马法王/栗子树/红牛战士/双斧牛勇士/双锤牛勇士/长斧牛战将/长刀牛战将/魔叉牛护法/魔杖牛护法/牛魔教主地图：封魔谷：封魔矿区/崎路/封魔道/疾风殿/光芒回廊/烈焰殿/雷霆之路/霸者大厅/幽冥回廊/纵横道/魔魂殿/炼狱回廊/封魔殿;封魔征程：不归路/兽人古战场/潜龙峡谷/相思墓穴/埋没之城/静寂神庙/避世森林;蚂蚁巢穴：蚂蚁巢一层/蚂蚁巢二层/蚂蚁巢三层/蚂蚁巢四层;蟾怪矿区：蟾怪矿区一层/蟾怪矿区二层/蟾怪矿区一采区/蟾怪矿区二采区/蟾怪矿区北三层/蟾怪矿区北垃圾场/蟾怪矿区北二层/蟾怪矿区北部工作区南驽马：南驽马石窟三层/南驽马石窟四层/魔窟未知圣地北驽马石窟三层/驽马磐石洞/北驽马四层巨人谷/驽马魔窟恐怖谷牛魔寺庙出入口：牛魔寺五层迷宫/牛魔寺六层圣地/牛魔教堂/奴隶洞附我本沉默历史更新记录:我本沉默典藏版本说明：修正于2003年2月13日1。将天尊之疗由治愈术改为群体治疗术 以此来解决学习后 重登陆消失的问题2。解决数据库中没有封魔谷凭证的问题，并可以爆出3。修正5种新怪物的攻击过慢的问题4。修正蚂蚁了看不见的问题或者虹魔猪卫看不见的问题 ，首创了虹魔三种怪物的声音体系， 调整了一部分怪物的经验和血量，尤其是各统领的数据5. 增加骑马功能 男,女47级都可以骑 骑士战袍(男) 或者 骑士战袍(女)6。修正了刷怪文件 千年树妖不刷新的问题7。修正了静寂传送员的位置错误8。修复仓库加了密码后，不能点的问题9。解决52级之前的升级难问题10。完全屏蔽了后门漏洞我本沉默典藏版本说明：发布于2003年1月30日1。此版本登陆界面,创建人物界面,游戏操作界面全部采用EI3.0界面，给人耳目全新的感觉。2。此版本所有魔法均采用EI3.0魔法，效果画面异常绚丽。3。此版本完全封死任何后门，包括服务器主程序的二个命令以及NPC各脚本文件的后门漏洞，保证滴水不漏。4。本次对所有NPC代码进行了大批地精简，确保游戏能更流畅地运行5。将整个封魔谷城区包括刷怪文件等完全和盛大传奇保持一致。并在此基础上予以了精心优化。6。检查服务器端所有文件关联路径，更改各文件名字，保持一致。不再有垃圾文件和垃圾代码了。7。将原来的龙角野猪，蝎蛇精，血魔兽更名为虹魔野猪，虹魔蝎卫，虹魔教主。修正了虹魔蝎卫的攻击方式,虹魔教主的死亡方式，首创了这三种怪物的声音文件，领先于盛大以及现行各 传奇游戏版本。8。领先加入全套韩国新装备，新首饰： 爱情鲜花 黑铁手镯 恶灵手套 魔幻手镯 道幻手镯 紫翡翠项链 蓝灵项链 新武器： 紫铜斧 赤月匕首 圣战之刃 法神之杖 天尊之扇 新武器漂亮且有外形效果9。领先加入五种新怪：并修正了怪物会闪的漏洞 红蟾怪 黄蟾怪 蓝蟾怪 绿蟾怪 紫蟾怪10。增加仓库密码系统，保护玩家装备11。全面检查任务系统，现在任务已经全部可作，请勿随意更改或增删数据库中的物品名字，否则将可能导致任务的中断。12。再次加入3.0新装备：新武器：嗜血法杖 恶魔权杖 七星法杖 蓝灵龙纹 天界无极 绿玉屠龙 蓝灵裁决 蓝灵炼狱 新服装：朱雀战袍(男) 朱雀战袍(女) 青龙战衣(男) 青龙战衣(女) 白虎战甲(男) 白虎战甲(女)注：为保持版本整洁,以及节约系统资源。本版本未加入缺陷过大的500种新装备(无外形效果) 40种新怪物(无影子)力争将一个有品位而经典的值得收藏的版本献给您典藏版其他更新细节：1。在数据库中增加 魔血系列 和 虹魔系列套装2。新装备的爆怪文件增加完毕，爆率的更加合理配置将在下次更新时完成3。修正传送员传送到沃玛三　下不去的错误我本沉默豪华版版本说明：发布于2002年12月9日新增打捆超强金创药 打捆超强魔法药的样子新增五种武器并有了放在背包和地上的样子 以及相关的合成脚本(在潜龙峡谷的“地魔”那里合成)五种新武器为 绿玉裁决 天界银蛇 金域无极棍 海边月 蓝灵法杖新增头盔 宙神头盔 勇士头盔 道域头盔 贝迪头盔 将可以从极品怪兽身上爆出新增加火蚁 兵蚁 毒蚁 工蚁 蚁后五种新怪物武士新增 天尊之兽和惊寂之雷 道士新增 惊寂之光和静寂圣剑 法师新增 天尊之疗和天尊之盾从40级时可以开始练习 书籍请从潜龙峡谷的 “地魔” 那里取得新增地魔 惊寂 相思女新增从传送员到静寂之城道路的一个大任务，——静寂征程在其中将可以看到各种怪物的一次亮相以及新设的三个NPC(形象沿用老版本,新形象请等待下次升级)新增各个统领的爆怪数据修正传送员 去掉了等级限制 所需凭证现已都可以爆出 另外增加蜈蚣洞和祖玛寺 沃玛寺的传送玛法领路人已经去掉了(下个版本增加)修正静寂总管脚本 现在所有2.0首饰物品均可以换得了 所需材料也已经可以爆出降低妖之树的魔防和攻击神兽的防御 魔御 攻击等数值增强修正了半兽勇士的血量和防御修改了祖玛卫士的经验值修正林小姐 赌场和神秘商店可以刷装备的脚本漏洞2个助理刷装备的漏洞予以修正修正中包药品和小包药品无法购买的漏洞已及仓库无法捆的问题修正了桃源之门神兽碎裂的问题修正了静寂皇宫二楼下楼的问题思贝尔手镯已改为思贝儿手镯 愤怒戒指已改为骷髅戒指足球场和盟重增加 飞火流星 的刷新修正超强魔法药只加44MP的问题 现在加250解决部分朋友遇到的人物黑、照明黑的问题桃源之门进入的漏洞已经修正修正了静寂一个彩票员的脚本错误修正奴隶山谷的刷新问题我本沉默精装版版本说明：发布于2002年11月25日桃源之门和静寂矿区的怪物已可以打死并倒下修复和静寂守护神无法对话的脚本修炼石将不可挖出可以和修炼手镯可以在新怪物身上爆出来修整桃源之门的变异骷髅不爆的问题修整“铜域套装”无法兑换修整新怪物的攻击方式——现在不再横着走了刀卫 鹰卫 虎卫 法师20级可以招修正罗刹的属性为攻15-0魔2-0道2-0修正触龙神不刷新修正传送员部分地图有东西也无法传送的漏洞删除了桃源之门的传送员神秘商店的漏洞作魔杖应该是金条不是金币现已经更正妖之树降低攻击和魔防天尊任务的爆子蜘蛛改为幻影蜘蛛迪斯项链只能当戒指戴修正为项链了增加玛法领路人 杜绝刷钱增加盛大最新装备 属性和盛大的相同赤血魔剑 魔血项链 魔血戒指 魔血手镯增加新头盔新药品宙神头盔 贝迪头盔 道域头盔 勇士头盔超强金创药 超强魔法药 打捆超强金创药 打捆超强魔法药我本沉默终结版版本说明：发布于2002年11月24日新增祖玛决战场和会议厅新增桃源之门新增mir3.0的首饰：修炼石 修炼手镯 贝斯戒指 考斯戒指 迪斯项链 宙迪手套宙迪戒指 藤域戒指 藤域手镯 藤域项链 铜域手镯 铜域戒指 铜域项链 木域项链 木域手镯 木域戒指 神域戒指 神域手镯神域项链 金域戒指 金域令 土域戒指 土域手镯 土域项链 水域戒指 水域手镯 水域项链新增妖之树，妖之树打倒后的样子，不再站立了。新增盛大虎卫版本怪物：骷髅统领 蝎蛇统领 沃玛统领 钳虫统领 半兽统领 剧毒蜘蛛 雪人王 多钩猫王 钉耙猫王新增刀卫 虎卫 鹰卫在白日门馆长屋里招新增静寂套装：让你领略绝世装备的风采(首发)静寂护玉 静寂右手 静寂左手 静寂右指 静寂左指 静寂光圈 静寂光环 静寂头饰 静寂战袍 静寂权杖 静寂之怒 静寂之源解决NPC换行问题可以免蜡，看血。为保持游戏平衡性无穿人无助跑绝对不卡：即使差得不能更差的机器也可以刷出所有怪物而不卡完全汉化七个程序完全汉化NPC对话文件【地图跑法和版本介绍】:装备合成师在静寂之城坐标：455 433石墓阵跑猪7方法：右左右左右下祖玛会议厅：祖玛教主之家NPC点击进入需要会议厅凭证祖玛阁跑法：左上左上右右自己体验吧！带架设教程，网站模板等等全套，可单机可局域可外网，看自己需求了，版本不限制，喜欢的赶紧联系我吧！暂时福利给大家所有版本都做了不同程度的修改人无完人 .端无完美 .不要天真了 .没有所谓完整完美 .作为一名GM-遇到问题学会自己解决-不会就花钱解决-没有什么端是完美完整的",38.0,河南,1888,https://www.goofish.com/item?id=777924680276&categoryId=201453616
